rxcui,who_check,who_note
708129,GAP,"no L5 codes"
968817,GAP,"resolver status L4_ONLY"
904617,GAP,"resolver status L4_ONLY"
702285,GAP,"resolver status RETIRED_NO_REMAP"
310149,UNCONFIRMED,"no WHO snapshot for these L4s"
729945,UNCONFIRMED,"no WHO snapshot for these L4s"
1994397,UNCONFIRMED,"no WHO snapshot for these L4s"
208821,GAP,"resolver status L4_ONLY"
2168097,UNCONFIRMED,"no WHO snapshot for these L4s"
422997,UNCONFIRMED,"no WHO snapshot for these L4s"
604449,UNCONFIRMED,"no WHO snapshot for these L4s"
1038561,UNCONFIRMED,"no WHO snapshot for these L4s"
855633,UNCONFIRMED,"no WHO snapshot for these L4s"
209085,GAP,"resolver status RETIRED_NO_REMAP"
209277,UNCONFIRMED,"no WHO snapshot for these L4s"
1116309,UNCONFIRMED,"no WHO snapshot for these L4s"
1144761,GAP,"resolver status L4_ONLY"
1114389,GAP,"resolver status RETIRED_NO_REMAP"
1052469,GAP,"resolver status L4_ONLY"
249357,UNCONFIRMED,"no WHO snapshot for these L4s"
1052445,GAP,"resolver status L4_ONLY"
1012785,GAP,"resolver status L4_ONLY"
283377,GAP,"resolver status RETIRED_NO_REMAP"
1246113,UNCONFIRMED,"no WHO snapshot for these L4s"
1358505,UNCONFIRMED,"no WHO snapshot for these L4s"
1487925,UNCONFIRMED,"no WHO snapshot for these L4s"
1551417,GAP,"resolver status L4_ONLY"
1601097,GAP,"resolver status L4_ONLY"
312057,UNCONFIRMED,"no WHO snapshot for these L4s"
198501,UNCONFIRMED,"no WHO snapshot for these L4s"
669081,UNCONFIRMED,"no WHO snapshot for these L4s"
727821,UNCONFIRMED,"no WHO snapshot for these L4s"
1090461,GAP,"resolver status RETIRED_NO_REMAP"
854997,GAP,"resolver status L4_ONLY"
209061,UNCONFIRMED,"no WHO snapshot for these L4s"
212589,GAP,"resolver status L4_ONLY"
2169129,CONFIRMED,"L4 in WHO snapshot"
2182353,UNCONFIRMED,"no WHO snapshot for these L4s"
1101885,UNCONFIRMED,"no WHO snapshot for these L4s"
1052949,UNCONFIRMED,"no WHO snapshot for these L4s"
1117245,GAP,"resolver status L4_ONLY"
562785,UNCONFIRMED,"no WHO snapshot for these L4s"
1005861,UNCONFIRMED,"no WHO snapshot for these L4s"
211365,UNCONFIRMED,"no WHO snapshot for these L4s"
314121,UNCONFIRMED,"no WHO snapshot for these L4s"
2121441,UNCONFIRMED,"no WHO snapshot for these L4s"
212361,UNCONFIRMED,"no WHO snapshot for these L4s"
802893,GAP,"resolver status RETIRED_NO_REMAP"
1113501,UNCONFIRMED,"no WHO snapshot for these L4s"
1673949,UNCONFIRMED,"no WHO snapshot for these L4s"
542865,GAP,"resolver status RETIRED_NO_REMAP"
581829,GAP,"resolver status RETIRED_NO_REMAP"
1188405,UNCONFIRMED,"no WHO snapshot for these L4s"
1000713,UNCONFIRMED,"no WHO snapshot for these L4s"
1803009,UNCONFIRMED,"no WHO snapshot for these L4s"
1919073,UNCONFIRMED,"no WHO snapshot for these L4s"
1241829,GAP,"resolver status L4_ONLY"
1424037,UNCONFIRMED,"no WHO snapshot for these L4s"
1442085,UNCONFIRMED,"no WHO snapshot for these L4s"
197853,UNCONFIRMED,"no WHO snapshot for these L4s"
1945173,UNCONFIRMED,"no WHO snapshot for these L4s"
1593105,GAP,"resolver status L4_ONLY"
1423401,UNCONFIRMED,"no WHO snapshot for these L4s"
750261,UNCONFIRMED,"no WHO snapshot for these L4s"
891153,GAP,"resolver status L4_ONLY"
801021,GAP,"resolver status L4_ONLY"
702249,UNCONFIRMED,"no WHO snapshot for these L4s"
656805,UNCONFIRMED,"no WHO snapshot for these L4s"
308397,UNCONFIRMED,"no WHO snapshot for these L4s"
2043465,UNCONFIRMED,"no WHO snapshot for these L4s"
905037,GAP,"resolver status RETIRED_NO_REMAP"
996693,UNCONFIRMED,"no WHO snapshot for these L4s"
348225,UNCONFIRMED,"no WHO snapshot for these L4s"
1047789,UNCONFIRMED,"no WHO snapshot for these L4s"
1053633,GAP,"resolver status RETIRED_NO_REMAP"
1011081,UNCONFIRMED,"no WHO snapshot for these L4s"
200337,GAP,"resolver status RETIRED_NO_REMAP"
1091721,GAP,"no L5 codes"
616713,UNCONFIRMED,"no WHO snapshot for these L4s"
1053345,GAP,"resolver status RETIRED_NO_REMAP"
860217,UNCONFIRMED,"no WHO snapshot for these L4s"
310161,UNCONFIRMED,"no WHO snapshot for these L4s"
1010793,UNCONFIRMED,"no WHO snapshot for these L4s"
1245957,UNCONFIRMED,"no WHO snapshot for these L4s"
1294365,UNCONFIRMED,"no WHO snapshot for these L4s"
1303845,UNCONFIRMED,"no WHO snapshot for these L4s"
1356489,UNCONFIRMED,"no WHO snapshot for these L4s"
1541229,GAP,"resolver status L4_ONLY"
1747725,UNCONFIRMED,"no WHO snapshot for these L4s"
1491009,UNCONFIRMED,"no WHO snapshot for these L4s"
1358637,GAP,"resolver status RETIRED_NO_REMAP"
1727493,UNCONFIRMED,"no WHO snapshot for these L4s"
1992825,CONFIRMED,"L4 in WHO snapshot"
1996185,UNCONFIRMED,"no WHO snapshot for these L4s"
2046141,UNCONFIRMED,"no WHO snapshot for these L4s"
235473,UNCONFIRMED,"no WHO snapshot for these L4s"
236025,UNCONFIRMED,"no WHO snapshot for these L4s"
2599041,UNCONFIRMED,"no WHO snapshot for these L4s"
2626641,GAP,"resolver status RETIRED_NO_REMAP"
2712057,UNCONFIRMED,"no WHO snapshot for these L4s"
337521,UNCONFIRMED,"no WHO snapshot for these L4s"
729717,CONFIRMED,"L4 in WHO snapshot"
828693,GAP,"resolver status RETIRED_NO_REMAP"
1424889,GAP,"resolver status L4_ONLY"
50121,UNCONFIRMED,"no WHO snapshot for these L4s"
10761,UNCONFIRMED,"no WHO snapshot for these L4s"
1923057,GAP,"resolver status L4_ONLY"
905217,CONFIRMED,"L4 in WHO snapshot"
1546089,UNCONFIRMED,"no WHO snapshot for these L4s"
644290,GAP,"resolver status L4_ONLY"
314266,UNCONFIRMED,"no WHO snapshot for these L4s"
992530,UNCONFIRMED,"no WHO snapshot for these L4s"
310054,UNCONFIRMED,"no WHO snapshot for these L4s"
310870,GAP,"resolver status L4_ONLY"
1146022,GAP,"no L5 codes"
58930,UNCONFIRMED,"no WHO snapshot for these L4s"
859174,UNCONFIRMED,"no WHO snapshot for these L4s"
244486,UNCONFIRMED,"no WHO snapshot for these L4s"
252430,UNCONFIRMED,"no WHO snapshot for these L4s"
1000558,UNCONFIRMED,"no WHO snapshot for these L4s"
1000726,UNCONFIRMED,"no WHO snapshot for these L4s"
2174890,CONFIRMED,"L4 in WHO snapshot"
1113490,GAP,"resolver status L4_ONLY"
1050490,CONFIRMED,"L4 in WHO snapshot"
283270,GAP,"resolver status L4_ONLY"
1101850,UNCONFIRMED,"no WHO snapshot for these L4s"
1356802,GAP,"resolver status L4_ONLY"
1362958,UNCONFIRMED,"no WHO snapshot for these L4s"
1494214,GAP,"resolver status L4_ONLY"
1439926,GAP,"resolver status RETIRED_NO_REMAP"
197362,GAP,"no L5 codes"
1809430,GAP,"resolver status RETIRED_NO_REMAP"
309274,UNCONFIRMED,"no WHO snapshot for these L4s"
798118,UNCONFIRMED,"no WHO snapshot for these L4s"
967558,GAP,"no L5 codes"
998530,UNCONFIRMED,"no WHO snapshot for these L4s"
207358,UNCONFIRMED,"no WHO snapshot for these L4s"
209278,UNCONFIRMED,"no WHO snapshot for these L4s"
2108098,UNCONFIRMED,"no WHO snapshot for these L4s"
1094338,UNCONFIRMED,"no WHO snapshot for these L4s"
484714,GAP,"resolver status RETIRED_NO_REMAP"
1049374,UNCONFIRMED,"no WHO snapshot for these L4s"
210046,UNCONFIRMED,"no WHO snapshot for these L4s"
351958,UNCONFIRMED,"no WHO snapshot for these L4s"
213082,GAP,"resolver status L4_ONLY"
2172190,GAP,"resolver status L4_ONLY"
1093222,UNCONFIRMED,"no WHO snapshot for these L4s"
1000858,UNCONFIRMED,"no WHO snapshot for these L4s"
1085758,UNCONFIRMED,"no WHO snapshot for these L4s"
1733890,GAP,"resolver status L4_ONLY"
239998,GAP,"no L5 codes"
210814,GAP,"resolver status RETIRED_NO_REMAP"
213622,UNCONFIRMED,"no WHO snapshot for these L4s"
1245466,GAP,"resolver status RETIRED_NO_REMAP"
1358734,GAP,"resolver status RETIRED_NO_REMAP"
1484770,UNCONFIRMED,"no WHO snapshot for these L4s"
1366630,UNCONFIRMED,"no WHO snapshot for these L4s"
1541218,UNCONFIRMED,"no WHO snapshot for these L4s"
1604350,UNCONFIRMED,"no WHO snapshot for these L4s"
618370,GAP,"resolver status RETIRED_NO_REMAP"
314146,GAP,"resolver status L4_ONLY"
977998,GAP,"resolver status L4_ONLY"
205834,UNCONFIRMED,"no WHO snapshot for these L4s"
883810,GAP,"resolver status L4_ONLY"
830530,UNCONFIRMED,"no WHO snapshot for these L4s"
762598,GAP,"no L5 codes"
207934,UNCONFIRMED,"no WHO snapshot for these L4s"
1116154,GAP,"resolver status L4_ONLY"
404554,UNCONFIRMED,"no WHO snapshot for these L4s"
1046242,GAP,"resolver status L4_ONLY"
857830,UNCONFIRMED,"no WHO snapshot for these L4s"
1010782,UNCONFIRMED,"no WHO snapshot for these L4s"
1012570,UNCONFIRMED,"no WHO snapshot for these L4s"
858838,CONFIRMED,"L4 in WHO snapshot"
242938,GAP,"resolver status RETIRED_NO_REMAP"
607018,UNCONFIRMED,"no WHO snapshot for these L4s"
210754,UNCONFIRMED,"no WHO snapshot for these L4s"
1799326,GAP,"no L5 codes"
1251022,UNCONFIRMED,"no WHO snapshot for these L4s"
1360030,UNCONFIRMED,"no WHO snapshot for these L4s"
1372918,UNCONFIRMED,"no WHO snapshot for these L4s"
1551286,GAP,"resolver status L4_ONLY"
1946782,GAP,"resolver status L4_ONLY"
1250554,UNCONFIRMED,"no WHO snapshot for these L4s"
1364914,GAP,"resolver status L4_ONLY"
1435918,GAP,"resolver status L4_ONLY"
1592290,UNCONFIRMED,"no WHO snapshot for these L4s"
977842,GAP,"resolver status L4_ONLY"
800062,GAP,"resolver status L4_ONLY"
761998,UNCONFIRMED,"no WHO snapshot for these L4s"
311998,UNCONFIRMED,"no WHO snapshot for these L4s"
2001358,GAP,"resolver status L4_ONLY"
809206,GAP,"resolver status L4_ONLY"
637462,GAP,"resolver status L4_ONLY"
346558,UNCONFIRMED,"no WHO snapshot for these L4s"
2117770,UNCONFIRMED,"no WHO snapshot for these L4s"
1098478,UNCONFIRMED,"no WHO snapshot for these L4s"
857758,UNCONFIRMED,"no WHO snapshot for these L4s"
1145110,GAP,"resolver status L4_ONLY"
1052674,GAP,"resolver status RETIRED_NO_REMAP"
1656706,UNCONFIRMED,"no WHO snapshot for these L4s"
1667878,UNCONFIRMED,"no WHO snapshot for these L4s"
1660750,UNCONFIRMED,"no WHO snapshot for these L4s"
106222,UNCONFIRMED,"no WHO snapshot for these L4s"
1088194,GAP,"no L5 codes"
313138,UNCONFIRMED,"no WHO snapshot for these L4s"
801034,GAP,"resolver status L4_ONLY"
207322,UNCONFIRMED,"no WHO snapshot for these L4s"
856978,GAP,"resolver status RETIRED_NO_REMAP"
1737850,UNCONFIRMED,"no WHO snapshot for these L4s"
2173858,UNCONFIRMED,"no WHO snapshot for these L4s"
1665214,UNCONFIRMED,"no WHO snapshot for these L4s"
859258,GAP,"resolver status RETIRED_NO_REMAP"
211726,UNCONFIRMED,"no WHO snapshot for these L4s"
2183674,GAP,"resolver status RETIRED_NO_REMAP"
1741930,UNCONFIRMED,"no WHO snapshot for these L4s"
1299646,GAP,"resolver status L4_ONLY"
1423798,UNCONFIRMED,"no WHO snapshot for these L4s"
1436374,UNCONFIRMED,"no WHO snapshot for these L4s"
1442122,UNCONFIRMED,"no WHO snapshot for these L4s"
1248022,GAP,"no L5 codes"
1876498,UNCONFIRMED,"no WHO snapshot for these L4s"
199870,UNCONFIRMED,"no WHO snapshot for these L4s"
205234,UNCONFIRMED,"no WHO snapshot for these L4s"
904462,GAP,"resolver status L4_ONLY"
998254,GAP,"resolver status L4_ONLY"
864946,GAP,"resolver status RETIRED_NO_REMAP"
199522,GAP,"resolver status RETIRED_NO_REMAP"
205162,UNCONFIRMED,"no WHO snapshot for these L4s"
311098,UNCONFIRMED,"no WHO snapshot for these L4s"
213034,GAP,"resolver status L4_ONLY"
213502,UNCONFIRMED,"no WHO snapshot for these L4s"
1190122,GAP,"no L5 codes"
1233694,GAP,"resolver status L4_ONLY"
580294,UNCONFIRMED,"no WHO snapshot for these L4s"
1012690,UNCONFIRMED,"no WHO snapshot for these L4s"
1040050,UNCONFIRMED,"no WHO snapshot for these L4s"
858346,UNCONFIRMED,"no WHO snapshot for these L4s"
1234546,GAP,"resolver status L4_ONLY"
211198,UNCONFIRMED,"no WHO snapshot for these L4s"
545122,UNCONFIRMED,"no WHO snapshot for these L4s"
1006114,UNCONFIRMED,"no WHO snapshot for these L4s"
1113058,UNCONFIRMED,"no WHO snapshot for these L4s"
1052770,UNCONFIRMED,"no WHO snapshot for these L4s"
1799434,UNCONFIRMED,"no WHO snapshot for these L4s"
1799842,GAP,"resolver status RETIRED_NO_REMAP"
1250734,UNCONFIRMED,"no WHO snapshot for these L4s"
1724446,GAP,"resolver status L4_ONLY"
1855198,GAP,"resolver status RETIRED_NO_REMAP"
1534666,CONFIRMED,"L4 in WHO snapshot"
1246906,GAP,"resolver status RETIRED_NO_REMAP"
1370218,GAP,"resolver status RETIRED_NO_REMAP"
1363726,UNCONFIRMED,"no WHO snapshot for these L4s"
744790,UNCONFIRMED,"no WHO snapshot for these L4s"
702022,UNCONFIRMED,"no WHO snapshot for these L4s"
310474,UNCONFIRMED,"no WHO snapshot for these L4s"
991486,GAP,"resolver status L4_ONLY"
308494,UNCONFIRMED,"no WHO snapshot for these L4s"
1088926,GAP,"resolver status L4_ONLY"
313786,GAP,"resolver status L4_ONLY"
830638,UNCONFIRMED,"no WHO snapshot for these L4s"
762958,GAP,"resolver status RETIRED_NO_REMAP"
311230,UNCONFIRMED,"no WHO snapshot for these L4s"
806674,UNCONFIRMED,"no WHO snapshot for these L4s"
1113382,GAP,"resolver status RETIRED_NO_REMAP"
859234,UNCONFIRMED,"no WHO snapshot for these L4s"
243670,UNCONFIRMED,"no WHO snapshot for these L4s"
210838,UNCONFIRMED,"no WHO snapshot for these L4s"
106258,UNCONFIRMED,"no WHO snapshot for these L4s"
106078,GAP,"resolver status L4_ONLY"
1657066,UNCONFIRMED,"no WHO snapshot for these L4s"
1000078,UNCONFIRMED,"no WHO snapshot for these L4s"
1101538,GAP,"resolver status RETIRED_NO_REMAP"
1001062,UNCONFIRMED,"no WHO snapshot for these L4s"
2122114,GAP,"resolver status RETIRED_NO_REMAP"
1742038,GAP,"no L5 codes"
1293886,GAP,"resolver status RETIRED_NO_REMAP"
1593886,UNCONFIRMED,"no WHO snapshot for these L4s"
1306078,UNCONFIRMED,"no WHO snapshot for these L4s"
1307986,GAP,"resolver status RETIRED_NO_REMAP"
153658,UNCONFIRMED,"no WHO snapshot for these L4s"
1867594,GAP,"resolver status L4_ONLY"
1305910,GAP,"resolver status L4_ONLY"
309778,GAP,"no L5 codes"
308842,UNCONFIRMED,"no WHO snapshot for these L4s"
761974,UNCONFIRMED,"no WHO snapshot for these L4s"
896878,UNCONFIRMED,"no WHO snapshot for these L4s"
199006,GAP,"resolver status L4_ONLY"
206950,UNCONFIRMED,"no WHO snapshot for these L4s"
828346,UNCONFIRMED,"no WHO snapshot for these L4s"
905026,GAP,"no L5 codes"
309238,GAP,"resolver status RETIRED_NO_REMAP"
729778,GAP,"resolver status RETIRED_NO_REMAP"
310162,UNCONFIRMED,"no WHO snapshot for these L4s"
205798,UNCONFIRMED,"no WHO snapshot for these L4s"
210142,GAP,"no L5 codes"
2171266,GAP,"resolver status RETIRED_NO_REMAP"
1099486,UNCONFIRMED,"no WHO snapshot for these L4s"
1116922,UNCONFIRMED,"no WHO snapshot for these L4s"
209002,UNCONFIRMED,"no WHO snapshot for these L4s"
403942,UNCONFIRMED,"no WHO snapshot for these L4s"
605662,GAP,"no L5 codes"
860254,UNCONFIRMED,"no WHO snapshot for these L4s"
1043602,UNCONFIRMED,"no WHO snapshot for these L4s"
1658278,UNCONFIRMED,"no WHO snapshot for these L4s"
211666,UNCONFIRMED,"no WHO snapshot for these L4s"
261178,UNCONFIRMED,"no WHO snapshot for these L4s"
1050334,GAP,"resolver status RETIRED_NO_REMAP"
247294,UNCONFIRMED,"no WHO snapshot for these L4s"
848182,UNCONFIRMED,"no WHO snapshot for these L4s"
210010,UNCONFIRMED,"no WHO snapshot for these L4s"
1112686,UNCONFIRMED,"no WHO snapshot for these L4s"
859066,UNCONFIRMED,"no WHO snapshot for these L4s"
1049266,UNCONFIRMED,"no WHO snapshot for these L4s"
1737742,UNCONFIRMED,"no WHO snapshot for these L4s"
310150,UNCONFIRMED,"no WHO snapshot for these L4s"
1113046,GAP,"resolver status L4_ONLY"
597658,UNCONFIRMED,"no WHO snapshot for these L4s"
1358614,GAP,"resolver status RETIRED_NO_REMAP"
1741378,GAP,"resolver status RETIRED_NO_REMAP"
1862590,UNCONFIRMED,"no WHO snapshot for these L4s"
1298410,GAP,"resolver status RETIRED_NO_REMAP"
1308382,GAP,"resolver status RETIRED_NO_REMAP"
1305214,GAP,"resolver status L4_ONLY"
1432534,GAP,"resolver status RETIRED_NO_REMAP"
1742218,GAP,"resolver status RETIRED_NO_REMAP"
1809730,GAP,"no L5 codes"
94186,UNCONFIRMED,"no WHO snapshot for these L4s"
2047186,GAP,"resolver status RETIRED_NO_REMAP"
995446,GAP,"resolver status L4_ONLY"
2003650,UNCONFIRMED,"no WHO snapshot for these L4s"
863626,UNCONFIRMED,"no WHO snapshot for these L4s"
861202,UNCONFIRMED,"no WHO snapshot for these L4s"
206182,UNCONFIRMED,"no WHO snapshot for these L4s"
801874,UNCONFIRMED,"no WHO snapshot for these L4s"
831298,UNCONFIRMED,"no WHO snapshot for these L4s"
312910,UNCONFIRMED,"no WHO snapshot for these L4s"
856810,UNCONFIRMED,"no WHO snapshot for these L4s"
2104714,GAP,"no L5 codes"
1111762,GAP,"resolver status RETIRED_NO_REMAP"
485338,GAP,"no L5 codes"
1013050,UNCONFIRMED,"no WHO snapshot for these L4s"
1994530,GAP,"resolver status RETIRED_NO_REMAP"
317014,UNCONFIRMED,"no WHO snapshot for these L4s"
404170,GAP,"no L5 codes"
314182,UNCONFIRMED,"no WHO snapshot for these L4s"
1234978,GAP,"resolver status L4_ONLY"
1234966,UNCONFIRMED,"no WHO snapshot for these L4s"
858898,UNCONFIRMED,"no WHO snapshot for these L4s"
1737778,UNCONFIRMED,"no WHO snapshot for these L4s"
1049386,UNCONFIRMED,"no WHO snapshot for these L4s"
105898,UNCONFIRMED,"no WHO snapshot for these L4s"
307762,UNCONFIRMED,"no WHO snapshot for these L4s"
1148506,UNCONFIRMED,"no WHO snapshot for these L4s"
311446,GAP,"resolver status L4_ONLY"
402250,GAP,"resolver status L4_ONLY"
1091950,GAP,"resolver status RETIRED_NO_REMAP"
1190818,CONFIRMED,"L4 in WHO snapshot"
2173846,UNCONFIRMED,"no WHO snapshot for these L4s"
1005850,UNCONFIRMED,"no WHO snapshot for these L4s"
1795618,GAP,"no L5 codes"
1297390,GAP,"resolver status L4_ONLY"
1308442,GAP,"resolver status L4_ONLY"
1370122,UNCONFIRMED,"no WHO snapshot for these L4s"
1375954,GAP,"resolver status L4_ONLY"
1428622,GAP,"resolver status L4_ONLY"
1545034,UNCONFIRMED,"no WHO snapshot for these L4s"
1247818,UNCONFIRMED,"no WHO snapshot for these L4s"
745462,UNCONFIRMED,"no WHO snapshot for these L4s"
800110,UNCONFIRMED,"no WHO snapshot for these L4s"
2001994,UNCONFIRMED,"no WHO snapshot for these L4s"
1086958,GAP,"resolver status RETIRED_NO_REMAP"
352150,GAP,"resolver status RETIRED_NO_REMAP"
309874,UNCONFIRMED,"no WHO snapshot for these L4s"
991150,GAP,"resolver status RETIRED_NO_REMAP"
205606,UNCONFIRMED,"no WHO snapshot for these L4s"
311254,GAP,"no L5 codes"
1100746,GAP,"resolver status L4_ONLY"
617302,CONFIRMED,"L4 in WHO snapshot"
1046914,UNCONFIRMED,"no WHO snapshot for these L4s"
206218,UNCONFIRMED,"no WHO snapshot for these L4s"
1094434,GAP,"resolver status L4_ONLY"
1191394,GAP,"resolver status L4_ONLY"
849742,GAP,"resolver status L4_ONLY"
211750,GAP,"resolver status RETIRED_NO_REMAP"
1092658,GAP,"resolver status L4_ONLY"
562414,UNCONFIRMED,"no WHO snapshot for these L4s"
2590,UNCONFIRMED,"no WHO snapshot for these L4s"
833746,UNCONFIRMED,"no WHO snapshot for these L4s"
1091242,UNCONFIRMED,"no WHO snapshot for these L4s"
1191214,UNCONFIRMED,"no WHO snapshot for these L4s"
1048078,GAP,"resolver status L4_ONLY"
1673566,GAP,"resolver status L4_ONLY"
1245250,UNCONFIRMED,"no WHO snapshot for these L4s"
1246606,GAP,"resolver status RETIRED_NO_REMAP"
1536610,UNCONFIRMED,"no WHO snapshot for these L4s"
1668034,UNCONFIRMED,"no WHO snapshot for these L4s"
1245454,GAP,"resolver status RETIRED_NO_REMAP"
1427998,GAP,"resolver status L4_ONLY"
1923058,GAP,"resolver status L4_ONLY"
1484890,UNCONFIRMED,"no WHO snapshot for these L4s"
903298,UNCONFIRMED,"no WHO snapshot for these L4s"
198946,GAP,"no L5 codes"
372526,GAP,"resolver status L4_ONLY"
761986,UNCONFIRMED,"no WHO snapshot for these L4s"
206998,UNCONFIRMED,"no WHO snapshot for these L4s"
312562,UNCONFIRMED,"no WHO snapshot for these L4s"
2045638,UNCONFIRMED,"no WHO snapshot for these L4s"
727474,GAP,"resolver status RETIRED_NO_REMAP"
198334,CONFIRMED,"L4 in WHO snapshot"
829762,UNCONFIRMED,"no WHO snapshot for these L4s"
809314,GAP,"resolver status RETIRED_NO_REMAP"
2106334,GAP,"resolver status L4_ONLY"
857866,UNCONFIRMED,"no WHO snapshot for these L4s"
1660018,UNCONFIRMED,"no WHO snapshot for these L4s"
1013662,UNCONFIRMED,"no WHO snapshot for these L4s"
2107606,GAP,"resolver status RETIRED_NO_REMAP"
1100650,GAP,"resolver status L4_ONLY"
1037146,UNCONFIRMED,"no WHO snapshot for these L4s"
858334,GAP,"resolver status L4_ONLY"
1236070,GAP,"resolver status L4_ONLY"
1298806,UNCONFIRMED,"no WHO snapshot for these L4s"
1437982,UNCONFIRMED,"no WHO snapshot for these L4s"
1423678,GAP,"resolver status L4_ONLY"
1431286,GAP,"resolver status L4_ONLY"
1800670,GAP,"resolver status RETIRED_NO_REMAP"
1248166,UNCONFIRMED,"no WHO snapshot for these L4s"
749866,UNCONFIRMED,"no WHO snapshot for these L4s"
756250,UNCONFIRMED,"no WHO snapshot for these L4s"
207346,UNCONFIRMED,"no WHO snapshot for these L4s"
318178,UNCONFIRMED,"no WHO snapshot for these L4s"
317146,UNCONFIRMED,"no WHO snapshot for these L4s"
206698,UNCONFIRMED,"no WHO snapshot for these L4s"
903958,UNCONFIRMED,"no WHO snapshot for these L4s"
310594,GAP,"resolver status L4_ONLY"
314986,UNCONFIRMED,"no WHO snapshot for these L4s"
834154,UNCONFIRMED,"no WHO snapshot for these L4s"
1000066,UNCONFIRMED,"no WHO snapshot for these L4s"
1049650,CONFIRMED,"L4 in WHO snapshot"
1052950,UNCONFIRMED,"no WHO snapshot for these L4s"
996994,CONFIRMED,"L4 in WHO snapshot"
824194,CONFIRMED,"L4 in WHO snapshot"
1740250,UNCONFIRMED,"no WHO snapshot for these L4s"
312214,UNCONFIRMED,"no WHO snapshot for these L4s"
1048906,UNCONFIRMED,"no WHO snapshot for these L4s"
1246594,GAP,"resolver status L4_ONLY"
1294246,UNCONFIRMED,"no WHO snapshot for these L4s"
1294366,UNCONFIRMED,"no WHO snapshot for these L4s"
1357942,UNCONFIRMED,"no WHO snapshot for these L4s"
1865206,GAP,"no L5 codes"
667906,UNCONFIRMED,"no WHO snapshot for these L4s"
93130,UNCONFIRMED,"no WHO snapshot for these L4s"
