rxcui,drug_name,tty,production,prev_final,new_final,fix_source,confidence,changed_this_pass
1424051,dextromethorphan hydrobromide 2 MG/ML / terpin hydrate 17 MG/ML Oral Solution,SCD,R05DA09,R05DA09,R05DA09,unchanged,n/a,no
1433987,undecylenic acid 100 MG/ML Topical Solution [FungiCure Maximum Strength],SBD,D01AE04,D01AE04,D01AE04,unchanged,n/a,no
1437923,bismuth subsalicylate 17.5 MG/ML Oral Suspension [Threda],SBD,A07BC04,A07BC04,A07BC04,unchanged,n/a,no
1439901,riociguat 2 MG Oral Tablet [Adempas],SBD,C02KX05,C02KX05,C02KX05,unchanged,n/a,no
1484737,calcium carbonate 750 MG Chewable Tablet [D-Cal],SBD,A12AA04,A02AC01,A02AC01,atcprod-confirmed,HIGH,no
1487765,doxylamine succinate 1.95 MG/ML Oral Solution,SCD,R06AA09,R06AA09,R06AA09,unchanged,n/a,no
1540359,petrolatum 0.67 MG/MG / zinc oxide 0.13 MG/MG Topical Ointment,SCD,C05AX04,C05AX04,C05AX04,unchanged,n/a,no
1591990,sodium chlorite 6 MG/ML Topical Solution [Aztec Gold],SBD,D03AX11,D03AX11,D03AX11,unchanged,n/a,no
1595023,lidocaine 10 MG/ML Topical Solution [Derma Ice],SBD,D04AB01|N01BB02|R02AD02,C05AD01|D04AB01,D04AB01,llm-OTHER,HIGH,YES
1602046,14 ACTUAT parathyroid hormone 0.1 MG/ACTUAT Cartridge [Natpara],SBD,H05AA03,H05AA03,H05AA03,unchanged,n/a,no
1603361,panobinostat 10 MG Oral Capsule [Farydak],SBD,L01XX42,L01XH03,L01XH03,atcprod-confirmed,HIGH,no
1549099,{1 (59 ML) (benzoyl peroxide 30 MG/ML Topical Lotion [Acnefree BP]) / 1 (118 ML) (salicylic acid 15 MG/ML Medicated Liquid Soap [Acnefree SA]) } Pack [Acnefree Sensitive Kit],BPCK,D10AE01,D01AE12|D10AE01|N02BA04|N02BA12|S01BC08,D01AE12|D10AE01,llm-OTHER,HIGH,YES
1809077,"5 ML immunoglobulin G, human 200 MG/ML Injection [Hizentra]",SBD,J06BA01,J06BA01,J06BA01,unchanged,n/a,no
1430530,brompheniramine maleate 5.75 MG / pseudoephedrine hydrochloride 60 MG Extended Release Oral Capsule,SCD,R01BA02|R06AB01,R01BA02|R06AB01,R01BA02|R06AB01,unchanged,n/a,no
1489405,capsaicin 0.00025 MG/MG Topical Gel [Equi-Block Original],SBD,N01BX04,M02AB01,M02AB01,atcprod-confirmed,HIGH,no
1490671,triprolidine hydrochloride 0.5 MG/ML Oral Solution,SCD,R06AX07,R06AX07,R06AX07,unchanged,n/a,no
1373115,iodoform 0.03 MG/MG / zinc oxide 0.47 MG/MG Topical Powder,SCD,D09AA13,D09AA13,D09AA13,unchanged,n/a,no
1549356,talc 0.81 MG/MG / zinc oxide 0.15 MG/MG Topical Powder [Caldesene w/ Talc],SBD,C05AX04,C05AX04,C05AX04,unchanged,n/a,no
1549678,enflurane 1000 MG/ML Inhalation Solution,SCD,N01AB04,N01AB04,N01AB04,unchanged,n/a,no
1599805,24 HR donepezil hydrochloride 10 MG / memantine hydrochloride 14 MG Extended Release Oral Capsule,SCD,N06DA52,N06DA52,N06DA52,unchanged,n/a,no
1652084,{24 (ethinyl estradiol 0.02 MG / norethindrone acetate 1 MG Oral Tablet) / 4 (ferrous fumarate 75 MG Oral Tablet) } Pack [Junel Fe 24 1/20 28 Day],BPCK,G03AA05,G03AA05,G03AA05,unchanged,n/a,no
629987,hydrofluoric acid 2 MG/ML / sodium fluoride 24 MG/ML Mouthwash,SCD,A01AA01,A01AA01|A12CD01,A01AA01,llm-OTHER,HIGH,YES
618797,chromium picolinate 0.4 MG / vitamin B6 10 MG Oral Tablet,SCD,A11HA02,A11HA02,A11HA02,unchanged,n/a,no
643720,lenalidomide 25 MG Oral Capsule,SCD,L04AX04,L04AX04,L04AX04,unchanged,n/a,no
686919,guaifenesin 30 MG/ML / theophylline 20 MG/ML Oral Solution,SCD,R03DA04|R05CA03,R03DA04|R05CA03,R03DA04|R05CA03,unchanged,n/a,no
643722,lenalidomide 25 MG Oral Capsule [Revlimid],SBD,L04AX04,L04AX04,L04AX04,unchanged,n/a,no
702167,aluminum hydroxide 40 MG/ML / magnesium hydroxide 40 MG/ML / simethicone 4 MG/ML Oral Suspension [Aldroxicon],SBD,A02AB01,A02AA04|A02AB01|A02AB02|G04BX01,A02AD01,llm-OTHER,HIGH,YES
644789,folic acid / vitamin B12 / vitamin B6 Oral Tablet [Folbee],SBDF,B03BA01|B03BB01,A11JA,A11JA,llm-KEEP_CURRENT,MED,no
707329,sodium chloride 6.5 MG/ML Nasal Solution,SCD,A12CA01|B05BB01|B05CB01|B05XA03|S01XA03,R01AX,R01AX,llm-KEEP_CURRENT,HIGH,no
643714,lenalidomide 15 MG Oral Capsule [Revlimid],SBD,L04AX04,L04AX04,L04AX04,unchanged,n/a,no
645508,benzocaine 0.25 MG/MG Oral Gel,SCD,C05AD03|D04AB04|R02AD01,C05AD03|D04AB04|N01BA05|R02AD01,R02AD01,llm-OTHER,MED,YES
646833,carbinoxamine tannate 0.72 MG/ML Extended Release Suspension [Pediatex 12],SBD,R06AA08,R06AA08,R06AA08,unchanged,n/a,no
701718,stavudine 50 MG Extended Release Oral Capsule [Zerit],SBD,J05AF04,J05AF04,J05AF04,unchanged,n/a,no
695935,arformoterol 0.0075 MG/ML Inhalation Solution [Brovana],SBD,R03AC13,R03AC13,R03AC13,unchanged,n/a,no
731535,ibuprofen 100 MG Oral Tablet [Advil],SBD,M01AE01|M01AE14|M02AA13,M01AE01,M01AE01,atcprod-confirmed,HIGH,no
753407,methoxy polyethylene glycol-epoetin beta 0.4 MG/ML Injectable Solution,SCD,B03XA03,B03XA03,B03XA03,unchanged,n/a,no
727759,2 ML fentanyl 0.05 MG/ML Cartridge,SCD,N01AH01|N02AB03,N01AH01,N01AH01,atcprod-confirmed,HIGH,no
758498,{7 (lansoprazole 15 MG Delayed Release Oral Capsule [Prevacid]) / 14 (naproxen 500 MG Oral Tablet [Naprosyn]) } Pack [Prevacid NapraPac 500],BPCK,A02BC03|M01AE02,A02BC03|G02CC02|M01AE02|M02AA12,A02BC03|M01AE02,llm-OTHER,HIGH,YES
795354,albuterol 5 MG/ML Inhalation Solution [Ventolin],SBD,R03AC02|R03CC02,R03AC02|R03CC02,R03AC02|R03CC02,unchanged,n/a,no
800957,alanine 7.7 MG/ML / arginine 6 MG/ML / cysteine 0.2 MG/ML / glycine 9 MG/ML / histidine 2.4 MG/ML / isoleucine 9 MG/ML / leucine 11 MG/ML / lysine 6.1 MG/ML / methionine 1 MG/ML / phenylalanine 1 MG/ML / phosphoric acid 1.15 MG/ML / proline 8 MG/ML / serine 5 MG/ML / threonine 4.5 MG/ML / tryptophan 0.66 MG/ML / valine 8.4 MG/ML Injectable Solution [Hepatasol],SBD,B05CX03|B05XB03|N06AX02|V03AB26,B05CX03|B05XB01|B05XB03|N06AX02|V03AB26,B05BA01,llm-OTHER,HIGH,YES
861740,glipizide 5 MG / metformin hydrochloride 500 MG Oral Tablet,SCD,A10BD02,A10BD02,A10BD02,unchanged,n/a,no
894816,morphine sulfate 80 MG Extended Release Oral Capsule [Kadian],SBD,N02AA01,N02AA01,N02AA01,unchanged,n/a,no
899463,24 HR dexmethylphenidate hydrochloride 15 MG Extended Release Oral Capsule [Focalin],SBD,N06BA11,N06BA11,N06BA11,unchanged,n/a,no
992449,promethazine hydrochloride 25 MG Oral Tablet [Phenergan],SBD,R06AD02,R06AD02,R06AD02,unchanged,n/a,no
995043,chlorpheniramine maleate 0.2 MG/ML / codeine phosphate 1 MG/ML / pseudoephedrine hydrochloride 3 MG/ML Oral Suspension [Zodryl DAC],SBD,R01BA02|R05DA04|R06AB04,R05DA04,R05DA04,atcprod-confirmed,HIGH,no
745752,NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],SBD,R03AC02,R03AC02,R03AC02,unchanged,n/a,no
762003,{21 (ethinyl estradiol 0.035 MG / norgestimate 0.25 MG Oral Tablet) / 7 (inert ingredients 1 MG Oral Tablet) } Pack [MonoNessa 28 Day],BPCK,G03AA11,G03AA11,G03AA11,unchanged,n/a,no
796480,salicylic acid 30 MG/ML Medicated Shampoo [Thera-Sal],SBD,D01AE12|N02BA04,D01AE12,D01AE12,llm-OTHER,HIGH,no
800666,"glucose 50 MG/ML / potassium chloride 0.0149 MEQ/ML / potassium lactate 0.02 MEQ/ML / sodium chloride 0.025 MEQ/ML / sodium phosphate, monobasic 2.07 MG/ML Injectable Solution [Ionosol-T]",SBD,B05XA15,A12BA01|A12CA01|B05CB01|B05CX01|B05XA01|B05XA03|B05XA15|V04CA02|V06DC01,B05BB01,llm-OTHER,HIGH,YES
861738,glipizide 2.5 MG / metformin hydrochloride 500 MG Oral Tablet [Metaglip],SBD,A10BD02,A10BD02,A10BD02,unchanged,n/a,no
885489,cholecalciferol 0.125 MG/ML Oral Solution,SCD,A11CC05,A11CC05,A11CC05,unchanged,n/a,no
891077,calcium chloride 0.000996 MEQ/ML / glucose 1.4 MG/ML / magnesium chloride 0.0000245 MEQ/ML / sodium chloride 0.00368 MEQ/ML / sodium lactate 0.0016 MEQ/ML Intraperitoneal Solution [Dianeal Low Calcium 3.5],SBD,A12CA01|A12CC01|B05BA03|B05BB01|B05CB01|B05XA03|B05XA07|G01AD01|S01XA03|V06DC01,A12AA07|A12CA01|A12CC01|B05CB01|B05CX01|B05XA03|B05XA07|B05XA11|V04CA02|V06DC01,B05DB,llm-OTHER,MED,YES
992792,{1 (9000 MG) (miconazole nitrate 20 MG/ML Vaginal Cream [Vagistat]) / 3 (miconazole nitrate 200 MG Vaginal Insert [Vagistat]) } Pack [Vagistat 3 Day Combination Pack],BPCK,A01AB09|D01AC02|G01AF04,G01AF04,G01AF04,atcprod-confirmed,HIGH,no
91691,nifedipine 10 MG Oral Capsule [Adalat],SBD,C08CA05,C08CA05,C08CA05,unchanged,n/a,no
308290,acetaminophen 163 MG / aspirin 228 MG / caffeine 32.5 MG Oral Tablet,SCD,N02BE01|N06BC01,A01AD05|B01AC06|N02BA01|N02BE01|N06BC01,N02BA01|N02BE01|N06BC01,llm-OTHER,HIGH,YES
308416,aspirin 81 MG Delayed Release Oral Tablet,SCD,B01AC06|N02BA01|N02BA51,B01AC06,B01AC06,atcprod-confirmed,HIGH,no
308598,belladonna alkaloids 0.31 MG / phenobarbital 16 MG Chewable Tablet,SCD,N03AA02,N03AA02,N03AA02,unchanged,n/a,no
310129,epinephrine 0.25 MG/ACTUAT Metered Dose Inhaler,SCD,C01CA24|S01EA01,R03AA01,R03AA01,llm-KEEP_CURRENT,HIGH,no
310379,fluorouracil 20 MG/ML Topical Solution,SCD,L01BC02,L01BC02,L01BC02,unchanged,n/a,no
312196,phenylephrine hydrochloride 5 MG / phenylpropanolamine hydrochloride 40 MG / pseudoephedrine hydrochloride 40 MG Oral Capsule,SCD,R01BA01|R01BA02,R01BA01|R01BA02|R01BA03,R01BA01|R01BA02|R01BA03,llm-KEEP_CURRENT,MED,no
312633,procaine 250 MG Oral Capsule,SCD,C05AD05|N01BA02|S01HA05,C05AD05|N01BA02,C05AD05|N01BA02,llm-KEEP_CURRENT,HIGH,no
198527,calcium carbonate 250 MG Oral Tablet,SCD,A12AA04,A12AA04,A12AA04,unchanged,n/a,no
199858,phenol 15 MG/ML Topical Solution,SCD,D08AE03,D08AE03,D08AE03,unchanged,n/a,no
202248,sulfisoxazole 500 MG Oral Tablet [Gantrisin],SBD,J01EB05|S01AB02,J01EB05,J01EB05,llm-KEEP_CURRENT,HIGH,no
204630,ferrous sulfate 190 MG Extended Release Oral Capsule,SCD,B03AA01|B03AA07,B03AA07,B03AA07,llm-KEEP_CURRENT,HIGH,no
207833,vitamin K1 10 MG/ML Injectable Solution [Konakion],SBD,B02BA01,B02BA01,B02BA01,unchanged,n/a,no
746340,112 ACTUAT cromolyn sodium 0.8 MG/ACTUAT Metered Dose Inhaler,SCD,A07EB01|S01GX01,R03BC01,R03BC01,llm-KEEP_CURRENT,HIGH,no
750100,stannous fluoride 6.3 MG/ML Mouthwash [Gel-Kam],SBD,A01AA04,A01AA04,A01AA04,unchanged,n/a,no
966249,levothyroxine sodium 0.175 MG Oral Tablet,SCD,H03AA01,H03AA01,H03AA01,unchanged,n/a,no
883576,piperazine 42.5 MG/ML Oral Solution [Vetscription Sure Shot Liquid Wormer],SBD,P02CB01,P02CB01,P02CB01,unchanged,n/a,no
903746,levothyroxine sodium 0.12 MG / liothyronine sodium 0.03 MG Oral Tablet,SCD,H03AA01|H03AA02,H03AA01|H03AA02,H03AA01|H03AA02,unchanged,n/a,no
905222,hydralazine hydrochloride 100 MG Oral Tablet,SCD,C02DB02,C02DB02,C02DB02,unchanged,n/a,no
308617,bendroflumethiazide 5 MG Extended Release Oral Tablet,SCD,C03AA01,C03AA01,C03AA01,unchanged,n/a,no
308979,carbamazepine 200 MG Oral Tablet,SCD,N03AF01,N03AF01,N03AF01,unchanged,n/a,no
309861,dicumarol 50 MG Oral Tablet,SCD,B01AA01,B01AA01,B01AA01,unchanged,n/a,no
310409,folic acid 10 MG/ML Injectable Solution,SCD,B03BB01,B03BB01,B03BB01,unchanged,n/a,no
310626,guaifenesin 200 MG / phenylephrine hydrochloride 40 MG Extended Release Oral Capsule,SCD,R05CA03,R01BA03|R05CA03,R01BA03|R05CA03,llm-KEEP_CURRENT,HIGH,no
310858,hydrocortisone 5 MG/ML Topical Spray,SCD,A01AC03|A07EA02|D07AA02|D07AB02|D07AB11|H02AB09|S01BA02,D07AA02|D07XA01,D07AA02,llm-OTHER,HIGH,YES
311536,meprobamate 200 MG / pentaerythritol tetranitrate 20 MG Oral Tablet,SCD,N05BC01,A06AD14|C01DA05|N05BC01,A06AD14|C01DA05|N05BC01,llm-KEEP_CURRENT,MED,no
312058,nystatin 500000 UNT Oral Capsule,SCD,A01AB11|A07AA02|D01AA01,A07AA02,A07AA02,atcprod-confirmed,HIGH,no
1087365,"hyoscyamine sulfate 0.12 MG / methenamine 118 MG / methylene blue 10 MG / phenyl salicylate 36 MG / sodium phosphate, monobasic 40.8 MG Oral Capsule",SCD,A03BA03|G04BX12|J01XX05,G04BX12,G04BX12,atcprod-confirmed,HIGH,no
1088126,tetrahydrozoline hydrochloride 0.5 MG/ML Ophthalmic Solution [Visine],SBD,R01AA06|R01AB03|S01GA02,S01GA02,S01GA02,atcprod-confirmed,HIGH,no
1090522,iodine povacrylex 7 MG/ML / isopropyl alcohol 0.74 ML/ML Topical Solution [DuraPrep],SBD,D08AX05,D08AG,D08AG,llm-KEEP_CURRENT,MED,no
198841,coal tar 0.08 MG/MG / salicylic acid 0.02 MG/MG Topical Gel,SCD,D01AE12|N02BA04,D01AE12,D01AE12|D05AA,llm-OTHER,MED,YES
312875,salicylamide 667 MG Oral Tablet,SCD,N02BA05,N02BA05,N02BA05,unchanged,n/a,no
314124,neomycin 40 MG/ML / polymyxin B 200000 UNT/ML Irrigation Solution,SCD,A07AA01|D06AX04|S01AA03,B05CA,B05CA09,atcprod-promote-L4toL5,HIGH,YES
330396,pantoprazole 40 MG,SCDC,A02BC,A02BC02,A02BC02,atcprod-confirmed,HIGH,no
807371,alanine 21.7 MG/ML / arginine 14.7 MG/ML / aspartate 4.34 MG/ML / glutamate 7.49 MG/ML / glycine 10.4 MG/ML / histidine 8.94 MG/ML / isoleucine 7.49 MG/ML / leucine 10.4 MG/ML / lysine 11.8 MG/ML / methionine 7.49 MG/ML / phenylalanine 10.4 MG/ML / proline 8.94 MG/ML / serine 5.92 MG/ML / sodium metabisulfite 0.3 MG/ML / threonine 7.49 MG/ML / tryptophan 2.5 MG/ML / tyrosine 0.39 MG/ML / valine 9.6 MG/ML Injectable Solution [Novamine 15%],SBD,B05CX03|B05XB03|N06AX02|V03AB26,A09AB01|B05CX03|B05XB01|B05XB03|N06AX02|V03AB26,B05BA01,llm-OTHER,HIGH,YES
800933,alanine 7.7 MG/ML / arginine 6 MG/ML / cysteine 0.2 MG/ML / glycine 9 MG/ML / histidine 2.4 MG/ML / isoleucine 9 MG/ML / leucine 11 MG/ML / lysine 6.1 MG/ML / methionine 1 MG/ML / phenylalanine 1 MG/ML / phosphoric acid 1.15 MG/ML / proline 8 MG/ML / serine 5 MG/ML / threonine 4.5 MG/ML / tryptophan 0.66 MG/ML / valine 8.4 MG/ML Injectable Solution [Hepatamine 8],SBD,B05CX03|B05XB03|N06AX02|V03AB26,B05BA01,B05BA01,llm-OTHER,HIGH,no
992910,guaiacolsulfonic acid 8.8 MG/ML / phenylephrine hydrochloride 1 MG/ML / promethazine hydrochloride 1 MG/ML Oral Solution,SCD,R01AA04|R06AD02|S01FB01|S01XA20,R01BA03|R06AD02,R01BA03|R06AD02,llm-KEEP_CURRENT,HIGH,no
310048,echothiophate iodide 0.3 MG/ML Ophthalmic Solution,SCD,S01EB03,S01EB03,S01EB03,unchanged,n/a,no
311930,neomycin 5 MG/ML Topical Cream,SCD,A07AA01|D06AX04|S01AA03,D06AX04,D06AX04,llm-KEEP_CURRENT,HIGH,no
1086966,Aluminum Hydroxide 40 MG/ML / Magnesium Hydroxide 40 MG/ML / Simethicone 4 MG/ML Oral Suspension [Ri-Gel II],SBD,A02AB01,A02AB01,A02AB01,unchanged,n/a,no
198907,zinc gluconate 50 MG Oral Tablet,SCD,A12CB02,A12CB02,A12CB02,unchanged,n/a,no
996481,codeine phosphate 2 MG/ML / guaifenesin 20 MG/ML Oral Solution [Mytussin AC],SBD,R05CA03|R05DA04,R05CA03|R05DA04,R05CA03|R05DA04,unchanged,n/a,no
358922,capsaicin 0.75 MG/ML Topical Solution,SCD,N01BX04,M02AB01,M02AB01,atcprod-confirmed,HIGH,no
846031,benzoyl peroxide 52.5 MG/ML Medicated Liquid Soap [Benziq],SBD,D10AE01,D10AE01,D10AE01,unchanged,n/a,no
310165,erythromycin estolate 250 MG Oral Tablet,SCD,J01FA01,J01FA01,J01FA01,unchanged,n/a,no
617954,calamine 80 MG/ML / zinc oxide 80 MG/ML Topical Lotion,SCD,C05AX04,D04AX,D04AX,llm-KEEP_CURRENT,HIGH,no
630720,"synthetic conjugated estrogens, B 0.3 MG Oral Tablet [Enjuvia]",SBD,G03CA57,G03CA57,G03CA57,unchanged,n/a,no
637129,menthol 0.004 MG/MG / zinc oxide 0.205 MG/MG Paste,SCD,C05AX04,D02AB,D02AB,llm-KEEP_CURRENT,HIGH,no
636109,castor oil 0.788 MG/MG / Peruvian balsam 0.087 MG/MG / trypsin 0.00012 MG/MG Topical Gel [Optase],SBD,A06AB05,D03BA,D03BA01,atcprod-promote-L4toL5,HIGH,YES
646817,10 ML aminohippurate sodium 200 MG/ML Injection,SCD,V04CH30,V04CH30,V04CH30,unchanged,n/a,no
672152,lapatinib 250 MG Oral Tablet [Tykerb],SBD,L01XE07,L01EH01,L01EH01,atcprod-confirmed,HIGH,no
688067,salicylic acid 0.03 MG/MG Topical Gel [Keralyt],SBD,D01AE12|N02BA04,D11AF,D01AE12,llm-OTHER,HIGH,YES
665038,sitagliptin 25 MG Oral Tablet,SCD,A10BH01,A10BH01,A10BH01,unchanged,n/a,no
686402,erythromycin ethylsuccinate 40 MG/ML Oral Suspension [EryPed],SBD,J01FA01,J01FA01,J01FA01,unchanged,n/a,no
700669,dexbrompheniramine tannate 0.8 MG/ML / pyrilamine maleate 0.7 MG/ML Extended Release Suspension,SCD,R06AB06,R06AB06|R06AC01,R06AB06|R06AC01,llm-KEEP_CURRENT,HIGH,no
702256,demecarium 2.5 MG/ML Ophthalmic Solution [Humorsol],SBD,S01EB04,S01EB04,S01EB04,unchanged,n/a,no
708020,Salicylic Acid 30 MG/ML Topical Solution [Dermarest Psoriasis],SBD,D01AE12|N02BA04,D01AE12,D01AE12,llm-OTHER,HIGH,no
749671,ofloxacin 30 MG/ML Otic Solution,SCD,J01MA01,S02AA16,S02AA16,llm-KEEP_CURRENT,HIGH,no
755973,chlorpheniramine maleate 0.4 MG/ML / phenylephrine hydrochloride 1 MG/ML Oral Solution [Phenylhistine],SBD,R06AB04,R06AB04,R06AB04,unchanged,n/a,no
861821,metformin hydrochloride 500 MG / sitagliptin phosphate 50 MG Oral Tablet [Janumet],SBD,A10BD07,A10BD07,A10BD07,unchanged,n/a,no
896872,chorionic gonadotropin 10000 UNT/ML Injectable Solution [Novarel],SBD,G03GA01,G03GA01,G03GA01,unchanged,n/a,no
900462,clindamycin 75 MG Oral Tablet [Clintabs],SBD,D10AF01|J01FF01,J01FF01,J01FF01,llm-KEEP_CURRENT,HIGH,no
308900,calcium carbonate 311 MG / magnesium carbonate 232 MG Oral Tablet,SCD,A02AA01|A12AA04,A02AA01|A02AC01|A06AD01|A12AA04,A02AD01,llm-OTHER,HIGH,YES
757707,tadalafil 2.5 MG Oral Tablet,SCD,G04BE08,G04BE08,G04BE08,unchanged,n/a,no
860983,24 HR metformin hydrochloride 750 MG Extended Release Oral Tablet [Glucophage],SBD,A10BA02,A10BA02,A10BA02,unchanged,n/a,no
882533,clindamycin 100 MG Vaginal Insert [Cleocin],SBD,D10AF01|J01FF01,G01AA10,G01AA10,atcprod-confirmed,HIGH,no
884383,24 HR lovastatin 60 MG Extended Release Oral Tablet [Altoprev],SBD,C10AA02,C10AA02,C10AA02,unchanged,n/a,no
898358,amlodipine 5 MG / benazepril hydrochloride 20 MG Oral Capsule [Lotrel],SBD,C09BB13,C09BB13,C09BB13,unchanged,n/a,no
902720,fluoxetine hydrochloride 32 MG Chewable Tablet [RECONCILE],SBD,N06AB03,N06AB03,N06AB03,unchanged,n/a,no
977853,methamphetamine hydrochloride 15 MG Extended Release Oral Tablet [Desoxyn],SBD,N06BA03,N06BA03,N06BA03,unchanged,n/a,no
993528,12 HR bupropion hydrochloride 150 MG Extended Release Oral Tablet [Wellbutrin],SBD,N06AX12,N06AX12,N06AX12,unchanged,n/a,no
995132,chlorpheniramine maleate 0.4 MG/ML / codeine phosphate 1.8 MG/ML Oral Solution [Z Tuss AC],SBD,R05DA04|R06AB04,R05DA04|R06AB04,R05DA04|R06AB04,unchanged,n/a,no
308220,amylase 20000 UNT / lipase 4000 UNT / protease 20000 UNT Oral Capsule,SCD,A09AA01,A09AA01,A09AA01,unchanged,n/a,no
309114,cephalexin 500 MG Oral Capsule,SCD,J01DB01,J01DB01,J01DB01,unchanged,n/a,no
309540,corticotropin 40 UNT/ML / zinc hydroxide 2 MG/ML Injectable Suspension,SCD,H01AA01,H01AA01,H01AA01,unchanged,n/a,no
309577,chlorpheniramine maleate 4 MG / phenylpropanolamine hydrochloride 50 MG / pseudoephedrine hydrochloride 10 MG / pyrilamine maleate 25 MG Oral Tablet,SCD,R01BA01|R01BA02|R06AB04,R01BA01|R01BA02|R06AB04|R06AC01,R01BA01|R01BA02|R06AB04|R06AC01,llm-KEEP_CURRENT,MED,no
311246,lactase 4500 UNT Oral Tablet,SCD,A09AA04,A09AA04,A09AA04,unchanged,n/a,no
312635,prochlorperazine 5 MG Oral Tablet,SCD,N05AB04,N05AB04,N05AB04,unchanged,n/a,no
198296,tolmetin 400 MG Oral Capsule,SCD,M01AB03|M02AA21,M01AB03,M01AB03,atcprod-confirmed,HIGH,no
199420,nizatidine 75 MG Oral Tablet,SCD,A02BA04,A02BA04,A02BA04,unchanged,n/a,no
199888,topiramate 25 MG Oral Tablet,SCD,N03AX11,N03AX11,N03AX11,unchanged,n/a,no
205230,chlormezanone 100 MG Oral Tablet,SCD,M03BB02,M03BB02,M03BB02,unchanged,n/a,no
206282,hydrocortisone 25 MG/ML Topical Cream [Hytone],SBD,A01AC03|A07EA02|D07AA02|D07AB02|D07AB11|H02AB09|S01BA02,C05AA01|D07AA02|D07AB02|D07AB11|D07AC16|D07XA01,D07AA02,llm-OTHER,HIGH,YES
206593,mazindol 1 MG Oral Tablet [Mazanor],SBD,A08AA05,A08AA05,A08AA05,unchanged,n/a,no
996249,codeine phosphate 2 MG/ML / guaifenesin 20 MG/ML / pseudoephedrine hydrochloride 6 MG/ML Oral Solution [Nucodine Expectorant],SBD,R01BA02|R05CA03|R05DA04,R01BA02|R05CA03|R05DA04,R01BA02|R05CA03|R05DA04,unchanged,n/a,no
998437,miconazole nitrate 0.02 MG/MG Topical Gel,SCD,A01AB09|D01AC02|G01AF04,D01AC02,D01AC02,atcprod-confirmed,HIGH,no
313583,24 HR venlafaxine 37.5 MG Extended Release Oral Capsule,SCD,N06AX16,N06AX16,N06AX16,unchanged,n/a,no
314165,prednisolone 10 MG/ML Ophthalmic Solution,SCD,S01BA04,S01BA04,S01BA04,unchanged,n/a,no
315193,quinethazone 50 MG / reserpine 0.125 MG Oral Tablet,SCD,C02AA02|C03BA02,C02AA02|C03BA02,C02AA02|C03BA02,unchanged,n/a,no
348622,ascorbic acid 250 MG / ferrous fumarate 200 MG / folic acid 1 MG / vitamin B12 0.01 MG Oral Capsule,SCD,A11GA01|B03BA01|B03BB01,B03AE,B03AE01,llm-OTHER,HIGH,YES
351901,sirolimus 1 MG/ML Oral Solution [Rapamune],SBD,L04AH01,L04AH01,L04AH01,unchanged,n/a,no
358917,benzoyl peroxide 0.05 MG/MG / clindamycin 0.01 MG/MG Topical Gel,SCD,D10AE01,D10AF51,D10AF51,llm-KEEP_CURRENT,HIGH,no
404550,"estrogens, conjugated (USP) 0.45 MG Oral Tablet [Premarin]",SBD,G03CA57,G03CA57,G03CA57,unchanged,n/a,no
833696,24 HR diltiazem hydrochloride 240 MG Extended Release Oral Tablet [Tiamate],SBD,C08DB01,C05AE03|C08DB01,C05AE03|C08DB01,llm-KEEP_CURRENT,HIGH,no
905397,hydralazine hydrochloride 50 MG Oral Tablet [Apresoline],SBD,C02DB02,C02DB02,C02DB02,unchanged,n/a,no
308700,bepridil 200 MG Oral Tablet,SCD,C08EA02,C08EA02,C08EA02,unchanged,n/a,no
309920,dinoprost 5 MG/ML Injectable Solution,SCD,G02AD01,G02AD01,G02AD01,unchanged,n/a,no
310478,gentamicin 2.4 MG/ML Injectable Solution,SCD,D06AX07|S03AA06,J01GB03|S03AA06,J01GB03,llm-OTHER,HIGH,YES
95267,glucose 500 MG/ML Oral Solution,SCD,B05BA03|V06DC01,B05CX01|V04CA02|V06DC01,B05CX01|V04CA02|V06DC01,llm-KEEP_CURRENT,MED,no
792560,benzoyl peroxide 0.065 MG/MG Topical Gel [Peroderm],SBD,D10AE01,D10AE01,D10AE01,unchanged,n/a,no
892581,morphine sulfate 15 MG Oral Capsule [MSIR],SBD,N02AA01,N02AA01,N02AA01,unchanged,n/a,no
1992300,24 HR timolol 5 MG/ML Ophthalmic Solution [Istalol],SBD,C07AA06,S01ED01,S01ED01,atcprod-confirmed,HIGH,no
995253,hydroxyzine pamoate 25 MG Oral Capsule,SCD,N05BB01,N05BB01,N05BB01,unchanged,n/a,no
359938,guaifenesin 22 MG/ML / phenylephrine hydrochloride 1 MG/ML / potassium citrate 16 MG/ML Oral Solution,SCD,A12BA02|R05CA03,A12BA02|R01BA03|R05CA03,A12BA02|R01BA03|R05CA03,llm-KEEP_CURRENT,MED,no
806513,folic acid 2.5 MG / vitamin B12 1 MG / vitamin B6 25 MG Oral Tablet [NuFol],SBD,B03BA01|B03BB01,B03BA01|B03BB01,B03BA01|B03BB01,unchanged,n/a,no
809260,amylase 48000 UNT / lipase 16000 UNT / protease 48000 UNT Delayed Release Oral Capsule [Panocaps],SBD,A09AA01,A09AA01,A09AA01,unchanged,n/a,no
754802,polythiazide 0.5 MG / prazosin 2 MG Oral Capsule [Minizide],SBD,C02CA01|C03AA05,C02CA01|C03AA05,C02CA01|C03AA05,unchanged,n/a,no
